Año,Trimestre,Provincia,Accesos_100_hogares,KPI_hogares_2%,Fibra_optica,KPI_fibra_10%,Accesos_100_hab,ADSL,Cablemodem,Wireless,Otros,Total
2019,4,Santiago Del Estero,42.92077382358182,43.77918930005345,200.0,229.99999999999997,10.651974288337923,24682.0,71239.0,2810.0,4657.0,103588.0
2019,4,Tierra Del Fuego,79.69536136377089,81.28926859104631,0.0,0.0,23.62754675261621,13261.0,26821.0,0.0,310.0,40392.0
2019,4,Tucumán,47.64902012521289,48.60200052771715,39574.0,45510.1,11.803181280712074,146985.0,11012.0,725.0,348.0,198644.0
2019,3,Buenos Aires,69.35630106079125,70.74342708200707,425386.0,489193.89999999997,22.761733615562225,1277249.0,2144956.0,85572.0,27070.0,3960233.0
2019,3,Capital Federal,112.6453878037209,114.89829555979532,24900.0,28634.999999999996,46.904770893488056,300288.0,1080973.0,3895.0,31155.0,1441211.0
2019,3,Catamarca,30.883614526737205,31.50128681727195,13.0,14.95,7.855954765218487,24349.0,5543.0,244.0,2251.0,32400.0
2019,3,Chaco,35.8460309754608,36.562951594970016,8063.0,9272.449999999999,9.580664387529255,50416.0,49156.0,5224.0,1592.0,114451.0
2019,3,Chubut,47.56624162293312,48.51756645539178,1917.0,2204.5499999999997,14.580466548718958,37298.0,27090.0,15149.0,7551.0,89005.0
2019,3,Córdoba,68.59234901069021,69.96419599090402,30064.0,34573.6,21.00078177695353,307780.0,399231.0,37277.0,8701.0,783053.0
2019,3,Corrientes,38.48535113586719,39.25505815858453,1888.0,2171.2,10.134028114178689,53344.0,50230.0,2458.0,4839.0,112759.0
2019,3,Entre Ríos,57.90009945796624,59.058101447125566,12888.0,14821.199999999999,17.311661825597923,94947.0,96305.0,18530.0,15432.0,238102.0
2019,3,Formosa,30.11243299777749,30.71468165773304,1476.0,1697.3999999999999,7.664177713890219,21777.0,8359.0,14292.0,162.0,46066.0
2019,3,Jujuy,44.322486842913605,45.20893657977188,274.0,315.09999999999997,11.334206981241008,33110.0,35742.0,812.0,16638.0,86576.0
2019,3,La Pampa,77.45269423291748,79.00174811757583,4994.0,5743.099999999999,25.519002705641388,19469.0,52941.0,11462.0,1962.0,90828.0
2019,3,La Rioja,47.94290512174643,48.90176322418136,11.0,12.649999999999999,12.76243179085612,14390.0,34984.0,251.0,41.0,49677.0
2019,3,Mendoza,40.73714258735342,41.55188543910049,6865.0,7894.749999999999,11.368189016279215,148640.0,54312.0,12975.0,1545.0,224337.0
2019,3,Misiones,39.33292986744382,40.1195884647927,829.0,953.3499999999999,10.713348334458953,54493.0,65872.0,419.0,12270.0,133883.0
2019,3,Neuquén,64.13887269491578,65.4216501488141,5560.0,6393.999999999999,19.092075679641724,43347.0,60484.0,13512.0,2518.0,125421.0
2019,3,Río Negro,63.42470088700958,64.69319490474977,9739.0,11199.849999999999,19.508498591229387,67478.0,37425.0,10806.0,18847.0,144295.0
2019,3,Salta,44.47617792228716,45.3657014807329,733.0,842.9499999999999,10.771854623416075,65799.0,74329.0,1580.0,9394.0,151835.0
2019,3,San Juan,37.06231303554226,37.803559296253106,1227.0,1411.05,9.440941485226007,51670.0,7425.0,7241.0,5535.0,73098.0
2019,3,San Luis,85.22608876849344,86.93061054386331,350.0,402.49999999999994,24.39097116617468,13037.0,10561.0,62286.0,36466.0,122700.0
2019,3,Santa Cruz,35.62816097885956,36.34072419843675,969.0,1114.35,10.601555192584216,10663.0,17056.0,6544.0,2738.0,37970.0
2019,3,Santa Fe,68.87178057593026,70.24921618744887,18690.0,21493.5,21.65642474636164,319396.0,377171.0,24269.0,21408.0,760934.0
2019,3,Santiago Del Estero,55.30391146854541,56.409989697916316,219.0,251.85,13.725288048364083,24556.0,71198.0,2759.0,34400.0,133132.0
2019,3,Tierra Del Fuego,96.46210963092378,98.39135182354225,651.0,748.65,28.59892519321212,19790.0,26659.0,0.0,1487.0,48587.0
2019,3,Tucumán,39.487600204016815,40.27735220809715,116.0,133.39999999999998,9.781574184382116,150918.0,12089.0,684.0,324.0,164131.0
2019,2,Buenos Aires,67.84713982374198,69.20408262021682,382971.0,440416.64999999997,22.215789484298067,1284658.0,2079900.0,75240.0,32929.0,3855698.0
2019,2,Capital Federal,110.54556699485232,112.75647833474937,36082.0,41494.299999999996,46.08592579281094,309937.0,1061358.0,3962.0,4281.0,1415620.0
2019,2,Catamarca,32.13095022019278,32.773569224596635,13.0,14.95,8.173397032450584,25682.0,5543.0,146.0,2251.0,33635.0
2019,2,Chaco,34.14026097986763,34.82306619946498,4203.0,4833.45,9.125011329267103,50765.0,47448.0,4727.0,1591.0,108734.0
2019,2,Chubut,46.98798413626923,47.92774381899462,1917.0,2204.5499999999997,14.403808727896068,37313.0,26338.0,14443.0,7545.0,87556.0
2019,2,Córdoba,68.07130938789848,69.43273557565645,23023.0,26476.449999999997,20.84163724223824,314768.0,388254.0,33847.0,15236.0,775128.0
2019,2,Corrientes,38.15558588418795,38.918697601871706,1701.0,1956.1499999999999,10.047459019420458,53835.0,47431.0,2444.0,6138.0,111549.0
2019,2,Entre Ríos,57.47823458872391,58.62779928049839,12764.0,14678.599999999999,17.185820444672466,97081.0,91081.0,17369.0,17529.0,235824.0
2019,2,Formosa,30.418236006943307,31.026600727082172,1382.0,1589.3,7.742195783956093,21916.0,8686.0,14292.0,162.0,46438.0
2019,2,Jujuy,44.511922790626045,45.40216124643857,274.0,315.09999999999997,11.382934590825071,33022.0,30742.0,812.0,21857.0,86707.0
2019,2,La Pampa,77.08313750288404,78.62480025294172,4840.0,5566.0,25.39783989548608,19471.0,52101.0,10789.0,3004.0,90205.0
2019,2,La Rioja,48.70493914424316,49.67903792712803,11.0,12.649999999999999,12.965645588675004,15014.0,34984.0,251.0,41.0,50301.0
2019,2,Mendoza,40.754624235362655,41.56971672006991,6865.0,7894.749999999999,11.373356541672887,148673.0,54027.0,12748.0,1544.0,223857.0
2019,2,Misiones,39.14612554169944,39.92904805253343,543.0,624.4499999999999,10.662825595018376,55373.0,64272.0,421.0,12269.0,132878.0
2019,2,Neuquén,63.0809643276744,64.34258361422789,4983.0,5730.45,18.77790080562025,43420.0,59021.0,12792.0,2737.0,122953.0
2019,2,Río Negro,61.0942074999118,62.31609164991004,4037.0,4642.549999999999,18.792276756346176,67841.0,36527.0,10485.0,19657.0,138547.0
2019,2,Salta,41.89319832036978,42.731062286777174,725.0,833.7499999999999,10.146610869132008,68827.0,62343.0,1210.0,9463.0,142568.0
2019,2,San Juan,35.59971733748176,36.3117116842314,1174.0,1350.1,9.068540162527924,51680.0,7425.0,2870.0,6876.0,70025.0
2019,2,San Luis,81.789994425864,83.42579431438128,347.0,399.04999999999995,23.40822663016059,11130.0,10298.0,57242.0,38368.0,117385.0
2019,2,Santa Cruz,28.846063055322123,29.422984316428565,379.0,435.84999999999997,8.584064828655885,10665.0,10257.0,6514.0,2735.0,30550.0
2019,2,Santa Fe,67.42291993321949,68.77137833188388,18236.0,20971.399999999998,21.201130485144205,325420.0,355140.0,21980.0,22708.0,743484.0
2019,2,Santiago Del Estero,52.78997126317105,53.84577068843447,219.0,251.85,13.101581339388986,24393.0,64783.0,2759.0,34600.0,126754.0
2019,2,Tierra Del Fuego,94.79803428023492,96.69399496583962,651.0,748.65,28.10756382159569,19790.0,25527.0,0.0,1486.0,47454.0
2019,2,Tucumán,40.13604621420884,40.93876713849302,116.0,133.39999999999998,9.942460440805863,153121.0,12089.0,684.0,321.0,166331.0
2019,1,Buenos Aires,66.24255522736811,67.56740633191548,336362.0,386816.3,21.64173785141924,1304507.0,2020730.0,64867.0,20201.0,3746667.0
2019,1,Capital Federal,109.19616455883845,111.38008785001522,32281.0,37123.149999999994,45.57918389943661,328246.0,1030814.0,3978.0,4281.0,1399600.0
2019,1,Catamarca,32.190488956121285,32.83429873524371,16.0,18.4,8.188504627374574,26912.0,4443.0,0.0,2251.0,33622.0
2019,1,Chaco,32.635876579429485,33.28859411101808,1951.0,2243.6499999999996,8.722835003407456,53409.0,43555.0,3628.0,1134.0,103677.0
2019,1,Chubut,42.99773633717796,43.85769106392152,1923.0,2211.45,13.180368061670734,37302.0,23065.0,14443.0,3045.0,79778.0
2019,1,Córdoba,65.5173840768055,66.82773175834161,19902.0,22887.3,20.05952769269671,323272.0,363959.0,24615.0,12367.0,744115.0
2019,1,Corrientes,35.13498688698812,35.83768662472789,1615.0,1857.2499999999998,9.25199213887151,55842.0,43444.0,1528.0,58.0,102487.0
2019,1,Entre Ríos,56.78815996169284,57.9239231609267,12723.0,14631.449999999999,16.979402393290254,100999.0,90253.0,16231.0,12241.0,232447.0
2019,1,Formosa,29.67769463043193,30.27124852304057,940.0,1081.0,7.55368578631946,22570.0,7878.0,13761.0,62.0,45211.0
2019,1,Jujuy,46.40843874036665,47.33660751517398,153.0,175.95,11.867849761055307,33248.0,12484.0,640.0,43622.0,90147.0
2019,1,La Pampa,76.35457433780647,77.8816658245626,2891.0,3324.6499999999996,25.157516640472675,18832.0,57373.0,9023.0,1041.0,89160.0
2019,1,La Rioja,50.184587883262736,51.188279640927995,12.0,13.799999999999999,13.359402478637785,16367.0,34984.0,252.0,41.0,51656.0
2019,1,Mendoza,37.657164970282864,38.41030826968852,5662.0,6511.299999999999,10.508862067173826,148524.0,40205.0,10363.0,1544.0,206298.0
2019,1,Misiones,36.25716826552349,36.98231163083396,465.0,534.75,9.87579609120626,54898.0,59214.0,426.0,7717.0,122720.0
2019,1,Neuquén,58.87800433437489,60.05556442106239,3114.0,3581.1,17.526490396034294,40747.0,55634.0,12510.0,2372.0,114377.0
2019,1,Río Negro,53.57164978100252,54.64308277662257,3994.0,4593.099999999999,16.478122478195964,68377.0,34124.0,9736.0,4857.0,121088.0
2019,1,Salta,40.09834441771615,40.90031130607047,647.0,744.05,9.711781014403453,74426.0,57933.0,1135.0,1879.0,136020.0
2019,1,San Juan,31.833058053465464,32.46971921453478,808.0,929.1999999999999,8.108982017265918,51660.0,5838.0,2932.0,1207.0,62445.0
2019,1,San Luis,67.3379373977716,68.68469614572703,378.0,434.7,19.27177940129152,11108.0,7784.0,53097.0,23968.0,96335.0
2019,1,Santa Cruz,23.66765499676892,24.1410080967043,382.0,439.29999999999995,7.042691634453057,10659.0,4615.0,6514.0,2735.0,24905.0
2019,1,Santa Fe,66.97409094791476,68.31357276687305,15621.0,17964.149999999998,21.059894917387947,340038.0,340344.0,23215.0,17860.0,737078.0
2019,1,Santiago Del Estero,37.51941674600391,38.269805080923994,23.0,26.45,9.3116162809496,25337.0,61547.0,2847.0,99.0,89853.0
2019,1,Tierra Del Fuego,93.37581922721242,95.24333561175666,1623.0,1866.4499999999998,27.684925791261847,19789.0,23549.0,0.0,1486.0,46447.0
2019,1,Tucumán,41.63074443134759,42.463359319974536,118.0,135.7,10.31263096739148,159215.0,11670.0,678.0,321.0,172002.0
2018,4,Buenos Aires,64.60284663484316,65.89490356754003,296102.0,340517.3,21.058833823398523,1305576.0,1949637.0,65477.0,19814.0,3636606.0
2018,4,Capital Federal,108.27314997057414,110.43861296998563,33042.0,37998.299999999996,45.24931394036689,328253.0,1019490.0,3978.0,4257.0,1389020.0
2018,4,Catamarca,32.225346166025346,32.86985308934585,16.0,18.4,8.197333541624968,26912.0,4443.0,0.0,2212.0,33583.0
2018,4,Chaco,32.59096087632982,33.24278009385641,1940.0,2231.0,8.7108351925502,53409.0,43555.0,3236.0,1130.0,103270.0
2018,4,Chubut,42.61093609604538,43.463154817966284,952.0,1094.8,13.061729706052178,37215.0,23065.0,14443.0,3047.0,78722.0
2018,4,Córdoba,65.08926459112368,66.39104988294615,17675.0,20326.25,19.92843117514227,328854.0,355716.0,21851.0,13243.0,737339.0
2018,4,Corrientes,34.56627656869549,35.257602100069406,796.0,915.4,9.102210657080787,55842.0,42418.0,1515.0,30.0,100601.0
2018,4,Entre Ríos,54.37477348639939,55.46226895612738,4853.0,5580.95,16.257794035384702,101168.0,86198.0,15472.0,14356.0,222047.0
2018,4,Formosa,29.73653915732,30.3312699404664,887.0,1020.05,7.568639138457005,22619.0,7880.0,13761.0,57.0,45204.0
2018,4,Jujuy,46.53226639132679,47.46291171915333,153.0,175.95,11.89948419241854,33248.0,12484.0,640.0,43608.0,90133.0
2018,4,La Pampa,73.49404828314209,74.96392924880493,2685.0,3087.7499999999995,24.215175627605007,18832.0,55337.0,7772.0,1010.0,85636.0
2018,4,La Rioja,50.347993917417234,51.35495379576558,12.0,13.799999999999999,13.402859048246764,16367.0,34984.0,252.0,36.0,51651.0
2018,4,Mendoza,37.757783845911696,38.51293952282993,5665.0,6514.749999999999,10.536933969997644,148524.0,40205.0,10363.0,1547.0,206304.0
2018,4,Misiones,34.4507488777944,35.13976385535029,465.0,534.75,9.38376401334208,55500.0,53673.0,426.0,6209.0,116273.0
2018,4,Neuquén,59.06916926636779,60.250552651695145,3115.0,3582.2499999999995,17.58336203291432,40747.0,55634.0,12425.0,2444.0,114365.0
2018,4,Río Negro,51.86140345426057,52.89863152334578,1299.0,1493.85,15.952033444971306,68377.0,34292.0,8037.0,4832.0,116837.0
2018,4,Salta,39.80161006973815,40.59764227113292,638.0,733.6999999999999,9.63988499012216,74295.0,57539.0,253.0,1853.0,134578.0
2018,4,San Juan,31.89625207025579,32.53417711166091,806.0,926.9,8.125067548299477,51660.0,5838.0,2883.0,1211.0,62398.0
2018,4,San Luis,67.55045369760039,68.9014627715524,378.0,434.7,19.332549309229275,11108.0,7784.0,53097.0,23964.0,96331.0
2018,4,Santa Cruz,23.68919410065612,24.162977982669243,382.0,439.29999999999995,7.049080016507051,10659.0,4615.0,6378.0,2734.0,24768.0
2018,4,Santa Fe,65.58706886191564,66.89881023915396,14387.0,16545.05,20.62373640643868,335519.0,322782.0,18705.0,28997.0,720390.0
2018,4,Santiago Del Estero,37.40072595129344,38.14874047031931,23.0,26.45,9.2821177795649,25339.0,61243.0,2649.0,81.0,89335.0
2018,4,Tierra Del Fuego,93.59257086207944,95.46442227932103,1623.0,1866.4499999999998,27.748785315817887,19789.0,23349.0,0.0,1499.0,46260.0
2018,4,Tucumán,41.75796963877769,42.59312903155324,119.0,136.85,10.344120436439566,159215.0,11670.0,686.0,314.0,172004.0
2018,3,Buenos Aires,64.44056759752046,65.72937894947087,156382.0,179839.3,20.95908740104848,1435856.0,1929273.0,62318.0,26448.0,3610277.0
2018,3,Capital Federal,108.44591411021922,110.61483239242361,35694.0,41048.1,45.37709204560748,334353.0,1009252.0,3872.0,9319.0,1392490.0
2018,3,Catamarca,32.91594537411041,33.57426428159262,15.0,17.25,8.373046550087581,27553.0,4443.0,1.0,2214.0,34226.0
2018,3,Chaco,32.283100833077576,32.92876284973913,1990.0,2288.5,8.628583509513742,53927.0,42359.0,2628.0,1129.0,102033.0
2018,3,Chubut,56.39174585226903,57.519580769314416,1239.0,1424.85,17.28630822939319,58887.0,23065.0,13817.0,6728.0,103736.0
2018,3,Córdoba,64.24210026029336,65.52694226549923,15785.0,18152.75,19.66915749676994,337620.0,342401.0,19213.0,10839.0,725858.0
2018,3,Corrientes,34.24993887383215,34.93493765130879,212.0,243.79999999999998,9.018948170247882,56444.0,41300.0,1468.0,32.0,99456.0
2018,3,Entre Ríos,50.22201385837749,51.22645413554504,2403.0,2763.45,15.016208210741231,103318.0,83714.0,15093.0,80.0,204608.0
2018,3,Formosa,29.576573428878444,30.16810489745601,817.0,939.55,7.5279498103121085,22777.0,7589.0,13625.0,57.0,44865.0
2018,3,Jujuy,23.26370013719552,23.72897413993943,32.0,36.8,5.949165647225797,33363.0,10856.0,641.0,43.0,44935.0
2018,3,La Pampa,71.75023651844843,73.1852412488174,8437.0,9702.55,23.64056278957734,12415.0,54574.0,7011.0,987.0,83424.0
2018,3,La Rioja,50.73304318059562,51.74770404420754,13.0,14.95,13.505484520192356,16587.0,34984.0,253.0,35.0,51872.0
2018,3,Mendoza,37.990597267996215,38.75040921335614,5744.0,6605.599999999999,10.60196923196676,151033.0,40205.0,8195.0,1852.0,207029.0
2018,3,Misiones,32.10366641805902,32.7457397464202,512.0,588.8,8.74450949017475,56290.0,50793.0,391.0,56.0,108042.0
2018,3,Neuquén,60.48661674396911,61.69634907884849,998.0,1147.6999999999998,18.005451709791327,46602.0,54129.0,12277.0,2712.0,116718.0
2018,3,Río Negro,50.54264808703746,51.553501048778216,1252.0,1439.8,15.546572458298687,68590.0,33474.0,5051.0,5125.0,113492.0
2018,3,Salta,39.42741342068409,40.215961689097774,678.0,779.6999999999999,9.549341341721156,76600.0,53980.0,234.0,1391.0,132883.0
2018,3,San Juan,33.05141650392377,33.71244483400224,826.0,949.9,8.419357955569252,54025.0,5838.0,2744.0,1048.0,64481.0
2018,3,San Luis,52.35311497551916,53.40017727502955,368.0,423.2,14.9833598756571,11096.0,7784.0,52859.0,2314.0,74421.0
2018,3,Santa Cruz,32.72785029455932,33.3824073004505,585.0,672.75,9.738987459252597,18606.0,4574.0,6238.0,3996.0,33999.0
2018,3,Santa Fe,63.4096146162309,64.67780690855551,11749.0,13511.349999999999,19.939106982732063,339126.0,312866.0,16337.0,15022.0,695100.0
2018,3,Santiago Del Estero,36.24961697805127,36.9746093176123,23.0,26.45,8.996517443513934,25805.0,58789.0,1662.0,81.0,86360.0
2018,3,Tierra Del Fuego,92.77191839394062,94.62735676181944,1502.0,1727.3,27.506021696216745,19365.0,22649.0,1.0,2047.0,45564.0
2018,3,Tucumán,41.68101359528755,42.514633867193304,110.0,126.49999999999999,10.325137534986972,161209.0,9280.0,252.0,315.0,171166.0
2018,2,Buenos Aires,62.78226651094991,64.0379118411689,143626.0,165169.9,20.374582324435124,1450203.0,1807868.0,71256.0,27746.0,3500699.0
2018,2,Capital Federal,106.53494128146691,108.66564010709625,35610.0,40951.5,44.63257774678805,342431.0,977916.0,3908.0,9321.0,1369186.0
2018,2,Catamarca,32.8575008674866,33.514650884836335,15.0,17.25,8.35838388395506,27444.0,4415.0,1.0,2214.0,34089.0
2018,2,Chaco,31.25170499603489,31.876739095955585,562.0,646.3,8.353123614291734,54134.0,40750.0,1946.0,1129.0,98521.0
2018,2,Chubut,54.90230333735512,56.000349404102224,1239.0,1424.85,16.830485129144066,58935.0,19591.0,14070.0,6729.0,100564.0
2018,2,Córdoba,63.2743661231958,64.53985344565972,13832.0,15906.8,19.373198551696014,345141.0,327636.0,16355.0,10109.0,713073.0
2018,2,Corrientes,33.80975390881165,34.485948986987886,201.0,231.14999999999998,8.903247385340823,56541.0,39715.0,1468.0,32.0,97957.0
2018,2,Entre Ríos,49.20261187052838,50.186664107938945,2405.0,2765.75,14.711648453505866,104811.0,80376.0,12313.0,80.0,199985.0
2018,2,Formosa,29.434226520797,30.02291105121294,18.0,20.7,7.491907616509303,23543.0,7311.0,13625.0,57.0,44554.0
2018,2,Jujuy,23.43220272985448,23.90084678445157,23.0,26.45,5.9923974768014165,33571.0,10856.0,640.0,43.0,45133.0
2018,2,La Pampa,71.04033787278055,72.46114463023616,8420.0,9683.0,23.40701065826804,12416.0,53587.0,7011.0,987.0,82421.0
2018,2,La Rioja,50.97789073923241,51.997448554017055,13.0,14.95,13.570922884408905,16663.0,34984.0,253.0,35.0,51948.0
2018,2,Mendoza,36.97287272406129,37.712330178542516,3084.0,3546.6,10.318226443150964,152938.0,36872.0,6206.0,1852.0,200952.0
2018,2,Misiones,31.630907682221824,32.26352583586626,512.0,588.8,8.61598877251767,57265.0,47923.0,391.0,56.0,106147.0
2018,2,Neuquén,60.23679161402031,61.44152744630072,998.0,1147.6999999999998,17.931877810369247,46633.0,52855.0,12649.0,2713.0,115848.0
2018,2,Río Negro,50.1478946239634,51.15085251644267,1252.0,1439.8,15.42558308937726,68667.0,32795.0,4396.0,5125.0,112235.0
2018,2,Salta,39.93719209989731,40.73593594189526,678.0,779.6999999999999,9.673102808845783,78386.0,53478.0,234.0,1391.0,134167.0
2018,2,San Juan,32.94664884868421,33.6055818256579,826.0,949.9,8.392841711641646,54080.0,5068.0,3079.0,1048.0,64101.0
2018,2,San Luis,15.150424491351384,15.45343298117841,368.0,423.2,4.336137508962927,11104.0,7666.0,16.0,2314.0,21468.0
2018,2,Santa Cruz,33.33236451006607,33.9990118002674,585.0,672.75,9.919588050940062,18615.0,4474.0,6734.0,3997.0,34405.0
2018,2,Santa Fe,62.57079239957442,63.82220824756591,11354.0,13057.099999999999,19.675591530682105,337934.0,304349.0,15801.0,15114.0,684552.0
2018,2,Santiago Del Estero,35.25646421116424,35.961593495387525,23.0,26.45,8.750160589339375,26074.0,55935.0,1662.0,81.0,83775.0
2018,2,Tierra Del Fuego,91.60519629538562,93.43730022129334,531.0,610.65,27.16231651599105,19372.0,22756.0,1.0,2047.0,44707.0
2018,2,Tucumán,41.512563170017415,42.342814433417765,110.0,126.49999999999999,10.283671207148595,160315.0,8965.0,252.0,315.0,169957.0
2018,1,Buenos Aires,62.62621166168454,63.878735894918236,133928.0,154017.19999999998,20.27965291057949,1452061.0,1793884.0,64379.0,31194.0,3475446.0
2018,1,Capital Federal,106.23567174586836,108.36038518078573,35535.0,40865.25,44.562961320417855,349995.0,968483.0,3164.0,9393.0,1366570.0
2018,1,Catamarca,32.79361613741535,33.44948846016366,15.0,17.25,8.342098537275874,27300.0,4415.0,1.0,2214.0,33945.0
2018,1,Chaco,30.829927645702472,31.44652619861652,383.0,440.45,8.240328535251999,54879.0,40157.0,388.0,1130.0,96937.0
2018,1,Chubut,53.71560488248906,54.78991698013884,1194.0,1373.1,16.466326556340928,56375.0,19591.0,14070.0,6729.0,97959.0
2018,1,Córdoba,63.51716965201617,64.7875130450565,13178.0,15154.699999999999,19.447381073339752,349342.0,326894.0,13237.0,11275.0,713926.0
2018,1,Corrientes,32.66346087317512,33.31673009063862,888.0,1021.1999999999999,8.60133260210877,56937.0,35225.0,1334.0,33.0,94417.0
2018,1,Entre Ríos,48.68120241785722,49.65482646621437,3789.0,4357.349999999999,14.555673456325383,106998.0,75751.0,10776.0,80.0,197394.0
2018,1,Formosa,21.40431025921144,21.832396464395668,17.0,19.549999999999997,5.4480098282582645,23556.0,7095.0,1603.0,57.0,32328.0
2018,1,Jujuy,23.12126087567753,23.583686093191083,23.0,26.45,5.912829505826147,33856.0,10456.0,28.0,43.0,44406.0
2018,1,La Pampa,71.75163692275797,73.18666966121313,8386.0,9643.9,23.64124866231016,10807.0,51389.0,10556.0,1926.0,83064.0
2018,1,La Rioja,51.44351011244806,52.47238031469702,13.0,14.95,13.694770063119927,16960.0,34984.0,253.0,35.0,52245.0
2018,1,Mendoza,37.07215110240331,37.81359412445138,3086.0,3548.8999999999996,10.345843091967913,152931.0,36872.0,6206.0,1852.0,200947.0
2018,1,Misiones,30.95673588446963,31.575870602159025,328.0,377.2,8.432278416607307,56311.0,46880.0,5.0,56.0,103580.0
2018,1,Neuquén,61.517390351563726,62.747738158595,1000.0,1150.0,18.31283869735193,46714.0,55072.0,12404.0,2713.0,117903.0
2018,1,Río Negro,49.816861312232405,50.81319853847705,1251.0,1438.6499999999999,15.323567091543692,68769.0,31712.0,4259.0,5128.0,111119.0
2018,1,Salta,39.7755916329188,40.571103465577174,118.0,135.7,9.633845443846392,79936.0,51534.0,204.0,1391.0,133183.0
2018,1,San Juan,32.60917745169287,33.26136100072673,826.0,949.9,8.306800710570991,54080.0,5068.0,2246.0,1048.0,63268.0
2018,1,San Luis,15.14879034827491,15.451766155240408,368.0,423.2,4.335615022675048,11104.0,7594.0,16.0,2314.0,21396.0
2018,1,Santa Cruz,33.55275989857616,34.22381509654769,1799.0,2068.85,9.98473486255572,18615.0,4474.0,6734.0,2783.0,34405.0
2018,1,Santa Fe,62.28199844300957,63.52763841186976,10674.0,12275.099999999999,19.58468236875741,341997.0,300421.0,11636.0,15298.0,680026.0
2018,1,Santiago Del Estero,34.9882694482421,35.68803483720694,23.0,26.45,8.683504190530646,26788.0,54594.0,1432.0,81.0,82918.0
2018,1,Tierra Del Fuego,65.19963702359347,66.50362976406534,531.0,610.65,19.33152333431171,19372.0,9663.0,1.0,2047.0,31614.0
2018,1,Tucumán,41.17600938886616,41.99952957664349,107.0,123.05,10.200177350055142,158611.0,8921.0,368.0,50.0,168057.0
2017,4,Buenos Aires,57.609615290258205,58.76180759606337,131181.0,150858.15,18.61464924835486,1241172.0,1718013.0,60082.0,31448.0,3181896.0
2017,4,Capital Federal,122.89742418734993,125.35537267109693,36277.0,41718.549999999996,51.6167209151056,571363.0,961688.0,3119.0,9877.0,1582324.0
2017,4,Catamarca,28.620950093924897,29.193369095803394,11.0,12.649999999999999,7.280600419229377,27083.0,263.0,1.0,2200.0,29558.0
2017,4,Chaco,30.808158111236537,31.424321273461267,389.0,447.34999999999997,8.234501979468078,55035.0,39690.0,380.0,1121.0,96615.0
2017,4,Chubut,51.46309626749354,52.49235819284341,1187.0,1365.05,15.77581593080522,56378.0,15097.0,14070.0,6708.0,93440.0
2017,4,Córdoba,63.33262565207773,64.59927816511929,12778.0,14694.699999999999,19.390857786793124,349710.0,324709.0,12043.0,10739.0,709979.0
2017,4,Corrientes,32.51511831118755,33.1654206774113,894.0,1028.1,8.562263620309615,56786.0,34722.0,1334.0,35.0,93771.0
2017,4,Entre Ríos,47.885245293746834,48.842950199621775,1894.0,2178.1,14.317635180183578,107764.0,73692.0,10267.0,86.0,193703.0
2017,4,Formosa,21.27097668924972,21.696396223034718,19.0,21.849999999999998,5.414060072151437,23410.0,6973.0,1603.0,51.0,32056.0
2017,4,Jujuy,22.742083716267025,23.196925390592366,20.0,23.0,5.81583543877829,33844.0,9626.0,28.0,34.0,43552.0
2017,4,La Pampa,71.04976106378558,72.4707562850613,8272.0,9512.8,23.4099297739188,10808.0,50495.0,10569.0,1927.0,82071.0
2017,4,La Rioja,51.56847440546175,52.599843893570984,14.0,16.099999999999998,13.727965660359493,16912.0,34984.0,253.0,31.0,52194.0
2017,4,Mendoza,33.32562553415048,33.992138044833496,3015.0,3467.2499999999995,9.300280994440511,152896.0,16114.0,6206.0,1920.0,180151.0
2017,4,Misiones,31.14218485379854,31.76502855087451,95.0,109.24999999999999,8.482789477895514,56271.0,47470.0,5.0,54.0,103895.0
2017,4,Neuquén,61.24232317785096,62.467169641407985,1017.0,1169.55,18.2308851652642,46739.0,54119.0,12404.0,2692.0,116971.0
2017,4,Río Negro,49.37562976824529,50.363142363610194,1250.0,1437.5,15.18781366272272,68690.0,30451.0,4259.0,5114.0,109764.0
2017,4,Salta,39.79624247145896,40.59216732088814,127.0,146.04999999999998,9.638816535753657,80705.0,50446.0,158.0,1376.0,132812.0
2017,4,San Juan,30.29992919128174,30.905927775107376,812.0,933.8,7.718528602820455,54079.0,451.0,2246.0,1036.0,58624.0
2017,4,San Luis,10.586731069754228,10.798465691149312,335.0,385.24999999999994,3.0299272402738,11104.0,1119.0,17.0,2329.0,14904.0
2017,4,Santa Cruz,28.912492882806827,29.490742740462963,582.0,669.3,8.603821648608145,18614.0,1668.0,4638.0,3950.0,29452.0
2017,4,Santa Fe,61.7127712196729,62.94702664406636,10602.0,12192.3,19.405680474329014,341680.0,293831.0,10965.0,15382.0,672460.0
2017,4,Santiago Del Estero,29.126386109501063,29.708913831691085,19.0,21.849999999999998,7.228687949666727,27313.0,40407.0,1025.0,80.0,68844.0
2017,4,Tierra Del Fuego,59.89413596263622,61.092018681888945,530.0,609.5,17.758493353028065,19372.0,6906.0,1.0,2045.0,28854.0
2017,4,Tucumán,39.8968735176797,40.694810988033296,105.0,120.74999999999999,9.883286960651205,156583.0,5223.0,102.0,319.0,162332.0
2017,3,Buenos Aires,55.62938339533962,56.74197106324642,124920.0,143658.0,17.935870973592106,1288025.0,1571180.0,35058.0,38777.0,3057960.0
